size_sqft,price
3595,27670142.024862695
3531,28577240.88057774
3472,31058621.04284041
4448,42741672.5995283
2545,15211684.52505428
4436,42417730.00197085
3448,27804384.706731696
2127,20910699.607082155
1988,20387278.09997522
4645,42853490.321821645
4698,36400114.405810624
4963,40028186.0756466
1435,12319211.703141289
4063,32431698.472507965
4129,37988282.924517415
2214,18481516.896965604
2302,14560357.005574893
1920,14460958.533058709
4091,28992799.919909358
4020,32474983.639919978
3811,33505649.02370381
2805,21476569.983088933
2495,19750901.106096268
2467,19911704.122985415
4214,35134227.48150574
4535,38828248.33590657
4985,43301766.28380611
3958,39430550.948809564
893,8514487.793000218
4230,37047379.161939144
4865,35157329.756965175
4744,37814451.0433034
527,4404749.319613781
3991,29876055.333038688
4761,37480021.80589739
1673,14061545.847033117
838,6190009.877505576
1568,21349502.563514482
1341,13264826.02473319
4784,45275068.21657801
793,11821953.536502015
2357,17938261.59964884
1822,15688681.402259434
2147,16871526.13677627
4120,33474531.722141005
3594,26822698.99243381
3991,31603394.01248933
3995,34038556.64459971
4301,36407366.170826614
588,6464210.9956488
4866,39748975.52534933
2456,23230227.27571082
1399,11420870.921764385
3977,36990657.019284844
2244,13409207.328947313
4873,41954433.071927264
2753,24489113.336742073
4161,32264300.32824535
3460,27614306.919434167
2133,19458372.81732711
1361,14635805.74144625
1513,7855610.4950066805
3799,33276738.202962767
2006,15675046.44332733
3705,34015869.32289566
1477,7298174.358551469
3961,40023896.89536362
2317,16877580.200957708
4184,38761883.56036903
4558,37256446.1408015
3134,23615999.788399607
4166,35123342.01614423
1448,15671376.334869105
973,4125885.597765713
1067,11640766.547861028
3932,32419464.50402873
4523,38915132.247699
2758,23096926.07201694
3644,28436393.48373604
4810,36140630.24588437
2482,22873935.336141076
1596,15769815.976596504
4070,35546816.74307243
3890,33402788.95832172
3172,29210096.61551841
4146,38386207.839308925
2919,18722746.457780447
4779,32206607.668392736
3848,36937842.079638936
1173,6360860.456244433
3302,24157270.13963114
2869,23089157.064375225
1566,8566085.263860693
1187,9351239.908077087
568,2699683.967632005
2603,21123977.39090898
919,9191523.914721305
4498,35953385.323711306
3097,24593858.14380856
4838,40477987.390374936
2624,25124875.393849842
4392,40944893.040764995
939,7856385.237993354
1786,20762667.45576971
1708,17294120.504283737
1578,9927974.63808047
3063,21720375.233158976
4123,32252136.44819199
1753,19357811.95007918
3857,30351898.05330339
3709,24994929.52648118
4049,32705347.373336866
1114,3970284.0973187797
3578,26459043.059189383
3223,25022914.78112224
3990,33369006.732774075
4043,36416486.97982063
2400,22282407.830115292
4871,36430025.604657546
2212,17580863.213503044
2829,23861126.7661077
4119,33165378.626660503
1694,13744114.322395116
1878,10855770.026037185
1812,12037797.546581078
3415,27111180.45258218
1249,1712322.9751645122
800,9321932.960029563
4482,32737962.700866792
4337,37756514.39979541
777,9012748.013412729
3058,23832920.870662846
4417,39337644.97710461
2661,24517592.0347748
1889,15185115.587496078
1190,9254721.154424906
3968,36035698.35699307
2348,20480041.51822299
4316,38662091.50510443
1439,5345077.776941789
3682,30751455.291058388
3809,26739772.73909188
2550,21322634.47753971
2246,21109460.62503765
2951,29825420.437247306
524,2377499.8146884423
3056,23870885.58409405
560,5193401.278773387
622,3052406.6956143286
2602,24751679.186367773
1686,14277716.36390313
2230,19205871.07012814
4589,39572519.38032248
2972,24560865.450873774
3465,26267382.615472406
2777,23026939.2851046
4587,35127455.92145983
3464,29035942.667349458
1810,18470813.16240539
654,2707065.1231830046
2712,18098886.995673724
3753,31171749.80775902
1762,12792601.149768282
1862,15991235.823235907
1437,13457210.561829101
1011,2656941.313214381
686,8557548.282975625
2345,16250994.491134252
2202,18548956.14830593
890,6141852.993684709
1154,8576128.955647117
4771,44249873.81885397
3321,28525802.562386982
1263,13818065.208860774
3900,32652824.062608227
3767,32996040.723964863
1585,14932135.086430356
2429,21195368.434060477
4876,43329467.72749404
2463,21173516.36153281
2285,26135445.716653116
2774,26073594.718437314
3186,23069377.906780932
3468,28214350.873051055
1215,11911232.798472006
742,7069490.507136111
4415,38380620.2569165
2023,19575050.11450162
1337,7617239.042603106
3823,35427232.634149484
3453,27133547.603541866
1845,13972286.482405728
2923,22586632.82188338
2528,23649729.21797175
1932,15654796.905556642
739,4921345.0669868775
638,4832122.527669389
3693,25159925.023252368
919,5825508.708145539
803,3705249.3540407014
2662,21488492.008512326
2526,23200579.810820777
4602,39477627.70279968
2726,26578251.49263975
1668,17445927.45188986
915,6734209.855244868
3213,26761214.20226114
649,6094331.717335744
2944,18098841.95183434
1338,8052221.389270768
2196,18066139.968546662
4839,39193310.694577575
2410,21816975.1626155
1921,17758924.888607543
3501,23695922.493700795
1820,17115790.20337259
4535,37815761.61936129
2023,19054119.544933885
4378,39224596.76292477
1052,8987351.081636084
4256,38784764.71094024
4171,31699798.63832086
981,6010785.638883345
1099,11078316.570406623
1664,13205697.36408446
4732,39640897.69385691
1503,19002946.359533474
2482,22036485.22051193
2134,18708508.61659236
3497,26368338.864044458
1186,5388060.580126961
3914,32094360.15417947
2259,22272610.73982459
2980,23871185.978817977
1837,16900387.49761611
614,10191491.818155747
4457,40860548.93969108
1068,10830447.662805347
2053,17934319.435972027
3189,21956100.852990773
3840,29829416.06746918
3488,28061732.57594578
3651,27651005.165697545
4027,33961359.788858294
3515,34854944.550458305
1321,16121284.77798485
4074,34323639.585493624
4287,37634302.21607448
2108,15678187.053931642
1059,13864268.052006405
4563,32818100.212164458
4935,43218484.483258486
1111,11374769.130599324
2663,20036421.839736726
2381,19421639.729786187
4669,34949241.89053182
4363,32629079.856593303
4208,29890837.99812821
2209,20974541.706602134
2261,22704034.908280045
2192,12050576.408559721
1745,20474916.54845452
625,5963975.290089481
1699,15461559.614630515
3211,22270761.49324477
3946,36530477.25049459
1490,13520750.279500503
3565,32936478.719313897
2021,20830574.96194323
2998,28988623.26816381
3065,23575157.67244339
3097,25152113.976320386
615,4084893.775811456
1531,15933289.38822385
1741,15926667.688091222
2242,22143434.59203971
4138,37442216.4091717
4899,35010221.52718328
4590,41772310.391661614
2475,23652582.87329715
4683,37356325.350443505
4903,41273378.29958889
663,5932991.2852518875
3810,33328167.03589353
3888,30989810.857885372
1495,14396781.723507322
2377,20217915.913978055
2323,18287418.289514083
2795,23930408.73470618
3764,39231408.72046627
1848,13727390.110522956
2303,18674169.22621529
2751,21003662.80110091
3400,26510350.84341725
2093,20191323.060156073
932,10603647.378908204
4317,35518409.49003607
1570,16638889.755807336
614,8292329.88648293
1939,16024997.441921357
2290,14718405.774617381
1494,15441349.023847008
4818,40052993.86300592
1457,12722670.391101776
595,4361855.939970854
2654,24465946.847348947
1131,11093488.757285502
4184,33761515.87159311
2201,14931636.358343266
1197,13779787.305640228
531,7062715.669467631
1048,10150208.699836787
2748,15013678.014658008
2393,20030317.22865182
3334,26948388.88957301
2203,16768512.944836978
1656,16510705.835692853
843,9888580.102501832
4572,38886474.15157716
3962,35809672.74430323
2748,19917104.45789847
1444,11191037.82969208
4380,36264376.78955742
2550,19533993.942316253
3785,33461507.665110625
3355,26273397.455604915
1830,19535110.013340265
2503,18230521.79474943
4115,40315950.948501855
2287,25383892.06680727
2746,22683740.561053965
4172,37814511.35277724
2655,21038715.818474177
3979,35871859.49469403
3520,28632065.00562969
551,1551680.304474548
2659,11673545.436963303
4890,39313859.661788166
4151,35045187.52605588
4415,40310949.27810865
2612,22005875.09645417
3121,28976730.404152766
1854,14470175.358335419
4254,34020163.09140567
709,9834107.047585756
737,498023.45400781557
835,7718951.486708747
4338,34504115.951332405
2076,21689833.614556853
999,7407261.11506054
2064,19061754.908710282
1290,14084550.908004083
4040,28842212.01760877
3622,29557889.075178295
1635,12785090.697742186
4444,39390879.74048878
2848,25809245.52243658
4824,38892393.90982246
649,3049775.848751845
3706,33762440.08806027
4028,33021041.670203656
2124,13136870.302997613
3074,20994858.80309023
4928,41736900.29021893
4769,35324581.42170344
3784,36850942.48081084
2608,19052789.146922007
4447,36574917.82392817
2763,23581335.898480915
2112,15707866.782289464
4315,28800518.908266094
1077,10188685.292848682
922,6116280.029693225
3263,27453615.28284933
1729,14465006.843283873
3676,31197873.74421541
1253,15709610.361968178
1187,8857450.961818632
1222,9369466.036972512
1246,5970608.09173833
4837,39110448.14670212
3212,27925609.9678249
1207,9205515.367286919
934,9721291.501216473
983,8331474.423532426
4018,29237201.28609303
2033,18199955.213549312
669,5734503.599304948
1520,13528273.464228075
1347,10075150.350368751
1195,8593792.431027316
3846,32240232.422658894
4513,36412200.26387359
531,10420834.747507796
676,8804191.536483495
3464,30347012.778403066
2612,21363557.595495757
4386,30009929.65457047
2002,14593215.217146963
2815,21578119.642247047
3144,25327046.841130257
565,5419921.501830139
4728,40792224.89645649
2428,21243436.683210194
1084,13149609.574409714
2248,18048294.07944225
2704,23403488.832510486
4130,35071532.6833364
2392,20873178.85307577
2929,28277670.74382043
3593,32155322.96824158
1473,8825790.341495734
4524,36849006.70282198
3142,26094078.953310616
1942,22990623.19108502
4829,38642626.45626359
1977,13868548.289991453
1270,12474976.28842993
805,8930957.158871338
501,4786681.408810924
770,6499216.9910873305
3714,33558711.86818626
1363,9343205.537220538
3239,25889139.971394394
3414,26745550.413659837
606,9129683.792861763
3668,31200482.60985903
3099,22597017.708036188
2735,19986480.820211694
3299,33012245.37083645
2011,20337653.24432112
518,7668650.844570437
1358,11900740.822920028
1916,20853419.720361225
3532,25945785.642065223
1926,18666902.53661347
3031,23918179.48042331
4538,36557320.04103431
4613,40081367.79449716
2731,22417327.47395548
2952,23311900.421616226
3346,26282527.055736225
3702,24656962.763466626
2316,21817610.85782697
2280,16220109.78160362
4603,43399228.216977835
1204,9769162.350555021
1841,19656319.392337874
3962,27268906.901951957
4090,35914449.063595794
1659,17237667.197535433
4222,38686690.9030933
3938,27919883.68164016
4060,31371844.088739213
3582,31385529.85826824
2215,19165325.93653233
2743,23824078.927691504
2260,17999140.182572003
4507,41708395.84516707
2296,27193396.34483944
3175,26711939.77202727
3736,32248263.736515757
543,5512731.236868452
988,12756160.19714231
4776,41695348.85277043
3648,26984858.28808947
1456,10809893.968516065
2614,18884109.620982338
1615,22004466.99658653
2281,21153935.350746207
3326,25820941.32167065
1150,8173343.878125479
2376,22423693.81890073
840,10434760.4489774
3450,30994323.13925323
3875,30723327.92405084
2945,25477530.933242533
3250,27332745.292900153
2644,19343218.88268472
1854,13052518.471371934
3776,32443895.133629404
948,9173353.243130974
4672,40036055.132526636
1297,13749069.116081154
3996,37466147.86749259
2682,20128286.84165186
3826,33498708.596176147
1145,12407596.449586056
1219,9815608.762423666
2022,17541589.550707806
1569,12692324.32991178
3575,35925771.150071524
4307,35770558.07132332
3861,33242515.326134183
2656,21456047.109248366
2813,22065096.30124763
4005,29133992.01489497
4639,41411605.874175996
1132,12361312.492189802
2699,21688710.666680645
3563,26802890.29080817
3410,28819725.57926043
1122,8482909.581109092
860,7213872.2941036355
2867,20145320.166191347
709,7323208.7419440895
3967,33447009.605966248
1430,15724168.652719053
4443,36091775.29410218
1377,11015312.568388492
2999,20321717.401648324
3023,28486882.845087886
4851,42486469.34967088
891,8214215.324220406
4402,32228306.836408883
2821,19924418.906735577
4481,35206682.213707134
638,8999677.12659999
602,6687012.905724912
983,4383928.433354674
4819,40764635.74380066
4573,35066560.26248743
2348,18217363.320463564
2384,22987214.037565116
3705,32936512.251342494
2661,25567299.64847627
1964,16642599.442747364
1143,12793073.673598561
3936,30729591.208710827
1110,9107302.19618412
4802,38437120.326785624
2043,17415595.05467348
4039,29452526.741063766
1966,16052985.290629916
1416,16682971.904556217
1681,11170415.514565699
2646,18180036.154254902
2772,19429935.017013315
1351,19793578.332223922
1219,12146555.942611132
2514,20301203.84697585
3972,32980961.23902441
4142,34818918.19774045
4370,34038650.07281186
563,3952349.7538726917
1059,8998950.60339391
2233,16689734.73529528
1169,9161196.178936435
4394,37211274.73199104
2042,14344540.461139701
1771,22997848.262843557
2915,26579469.8326586
3291,23517745.784462046
3554,21998289.472698163
2958,22601490.144586664
3565,31573081.948821742
1663,15775409.683350315
3249,26659454.46895416
2448,18779672.616570745
559,2759605.8780242098
3602,28608250.78667148
832,4618860.078517193
4671,37171366.73137465
689,10504852.807468466
4060,31166280.6022518
795,9192643.849155964
3048,27674271.43895261
676,3169196.0443922514
1299,8861884.376321489
1305,14646830.31096037
2242,16158707.881047906
714,6539542.75236759
2379,26151951.466505576
3200,29539496.77118409
1096,10023691.355206698
2217,21258191.723593764
1855,15672233.744057946
4723,41838695.499610424
1792,9197203.705960587
3098,25366202.010875165
3937,26236980.280221533
641,6612065.564695487
3716,30019466.305181906
3339,31794189.53992699
4840,41855482.105793
4013,31525736.9373798
3250,25781351.230257407
2214,19854089.590689342
1635,12362318.222340181
4221,34670881.640846364
2409,24222094.193544608
2747,20488609.449408866
4602,36472976.90213081
2048,16461702.96365205
3139,35586220.27855687
3331,29472727.987521503
1506,16444205.017143525
3721,33072377.135635152
3562,32002181.597955897
3552,30836720.611996867
4929,41527807.60017727
2819,19199766.03659439
4039,34385593.66902882
2866,23602969.222821128
1026,10844370.708548486
3307,27243422.50007866
1695,16849492.878183976
2253,21843797.71344754
2172,9639519.926062707
2528,19922321.545502126
2154,12659839.28233562
4541,38044833.66392598
1347,10873874.866438
1367,16003485.411759816
1273,11805733.985402633
1042,7879410.07060886
4917,43151714.61953675
1285,10325392.626517672
3805,29946007.332318995
3383,29244876.243925568
948,13422914.169818414
3810,34040655.724719465
2405,21940792.89584443
4909,48524845.60056499
3751,28810769.890921522
884,5807846.489173679
794,7788708.441319228
1738,19449079.15231414
3316,24702942.07111619
1598,19047717.792689182
2237,14578632.531774836
2689,22148345.847836465
3265,27640396.99700595
1722,12128104.251046292
3742,29072296.9052034
4399,38581891.438007
4823,43908667.2275337
910,1936168.9125119355
3499,29532709.156377945
3445,28220073.289152592
1377,12338189.066871852
1286,10337700.573151395
2609,18000539.091331016
2486,25514890.934133865
1378,15501988.794992099
2107,17544032.433309354
2903,22759060.36257997
570,3731678.1129823606
2810,15723040.32555656
4901,41269460.22380723
3795,33700970.770908535
1261,11501706.348329306
2621,21708990.696200743
4082,34056150.52545975
4697,36016322.05772727
2129,16533334.317889005
4788,38805000.91530353
1585,15770029.724294687
2957,28792575.119885333
4895,39472556.47108113
3766,27993643.38730375
953,8730940.37229029
3121,32002473.337766763
1118,7070580.694598798
1136,12745522.241398439
2848,27791881.668361817
3536,28207955.420523543
2749,20889826.26684288
3221,28492870.04849976
2849,24851650.318412494
4932,42540322.51396266
2494,27173128.294469416
3320,28061139.660129692
1571,9991325.453131694
2531,21447920.006505273
1749,15716670.382616144
1795,19161505.911264747
4056,32857706.813716892
827,6388796.498913845
1296,7254418.01150023
3361,29530238.37619239
3293,37388621.556616925
3594,29084227.047988184
3477,30171864.863565847
1462,11052501.440055111
1768,11300145.240012478
872,9278707.817601591
4880,40124564.85031158
3068,18387337.57080253
4193,39374086.14722036
2104,19079893.129011348
595,5981686.6503108125
4869,38686069.40772308
4441,37743882.331479274
1700,15954187.857248105
4444,37755964.12118014
631,9251979.133510469
3615,33805813.701500036
1890,22136779.19085519
1649,11681473.452653835
4010,31359735.458698347
4147,35259546.50112491
1307,9118727.423786646
550,3545954.782883338
3708,32089688.74451989
555,8142527.06493955
4164,38139783.85833659
1243,10366156.758727198
3376,29397458.890613914
579,6360273.20768131
4972,40828972.33553996
4440,34071972.50437595
3466,25898366.732392434
4228,36824024.33986787
625,3501541.860347394
718,1413243.5255189203
1447,12480716.030129436
4873,44349720.90644925
1094,1367448.684793274
640,5255009.180539464
3393,30169644.5959787
3555,23969510.700355597
2130,17400001.251396753
1376,8589628.266342374
4705,35618465.65797934
3160,25072745.376893938
3890,28750556.32960349
2529,17613097.890544564
3052,25238304.745373987
4111,40569417.18160706
1540,15593229.952343568
814,10543598.301115066
3959,35063787.315256536
4672,36283459.161962345
3525,30132496.68734848
3446,31861082.782827
3736,33373012.403345373
4180,35023653.02210516
3606,31408139.482581683
2037,24684621.895507455
4372,38494329.65146904
2367,18990521.928407054
1661,14065888.98120621
4420,33197545.810225658
4382,43097107.84383889
3256,31859609.17633063
2412,20545639.108816344
764,13654460.35630033
4928,42321200.134864934
1802,14123460.747152546
1694,17271357.621559393
2026,18403930.415389955
4104,36345570.3348292
4894,36044724.42103135
2748,20553057.528408192
1658,18729412.490369525
4867,45015412.474692166
4013,37349338.180904165
2578,28279940.71076057
1644,15884104.89464159
568,7065250.088491293
4217,31996379.296328563
3508,27322405.677461084
1326,5643217.233071345
1669,13387541.96289688
1483,6688421.733500256
4477,40058898.51259108
3834,32837196.605651356
2840,17641492.26081173
2515,20550408.923509553
1952,22518966.8670455
2633,21687001.54749277
1539,10316887.169086022
4713,33347493.19208428
3966,27461060.162668332
3526,30814739.903568003
4757,37754382.133025765
3247,25923017.575201683
4762,37806760.00966809
4895,39739280.15160577
3995,29278511.003890857
4355,36788314.981068134
1061,5219881.268729917
2703,20356472.62587624
3919,35384483.092995375
1644,15280614.999175567
3199,28649045.538604148
2051,23859165.178453658
4521,36989037.969086505
1060,9544380.780074934
1687,13703037.132448979
3633,28733757.557823557
3911,29256227.51781864
2189,18764194.43358756
4907,41321145.81978847
2923,25616311.017578688
1869,16145091.480601234
1080,12418512.414459946
1476,12896310.072227161
4772,37948094.33529811
2856,21067035.454076447
618,1297074.3652662141
2042,21717245.533809457
3543,27246836.123538006
1472,9998998.570138121
1415,11067385.31501908
1937,15660833.64039861
1086,14603537.307708321
850,6815558.690726487
3062,33396150.69620493
2370,20151091.613959547
772,13347084.746913772
3427,31097787.844292164
4858,40947112.259534284
3939,37245544.39971246
3541,32694689.3818209
4448,38488037.25255827
2264,26064782.029315077
4790,37824821.86413913
2270,16175258.972114803
2022,15147307.774564138
1331,16904819.570250664
1061,13840280.063258287
4040,31744214.301558845
4636,31024046.1372184
1979,16214464.890863834
4966,37688207.074226186
1705,13158192.085531639
1156,7084772.856762245
4440,31691385.76906293
1089,15361613.104992703
4826,37556995.38816974
1871,20206003.4097775
4251,34343887.27045943
4259,31679587.386342667
2600,23327205.16978701
2384,18898829.42920121
1247,10354696.683010258
963,9138717.803019304
1253,8587361.492753932
1082,4792590.937638923
2705,22486191.155796986
4614,40803753.107901506
4650,35495226.22326473
4527,37677886.79879691
3853,36340521.44564759
3308,27194705.338178456
4103,34082283.115387574
4413,36469637.060801156
1919,14304966.72232082
2667,19355936.444699872
2644,19184212.892036777
2667,23440549.59102182
2060,19753617.085798234
1676,16823246.715313554
1768,14008371.438733613
4087,36975925.62279194
1666,15250091.45853128
4075,33812226.66537306
3341,17709930.012189247
2370,17507771.16518085
4429,31868706.29328817
2767,25017220.521192327
3386,28373099.995790098
659,3056040.840844673
3158,27177087.675402984
4263,30833522.901380956
1555,10308710.705197247
833,5533336.007405179
4096,35388408.9655346
1391,16326325.037611708
3487,27137974.654968195
4947,44543375.924824834
1862,16038210.65183438
1425,13108414.48277567
2943,24352586.32681767
3077,25024058.739841804
4480,38157900.110216774
2905,26460963.558546133
1919,13698166.08909244
3375,27432098.59129148
559,10479825.291669795
3024,25723565.962955568
4297,36236081.563287444
3159,29773805.61690228
4596,36264266.50214601
2078,17522118.134296246
4906,42698534.68979574
3605,33556706.69383503
1207,3560570.1194837596
2280,17029993.627313882
2913,21308904.080952175
3906,31876524.689823855
2661,19519981.670219596
4039,35304316.498529725
1108,10381231.023146704
808,10131570.508062493
4807,42315023.8721207
2864,25949258.055247545
684,5464628.346669926
745,7272832.61626987
738,5521378.2840405945
1019,5057794.058090627
4407,39117363.54126315
776,6955806.118192108
4528,32716164.107626162
4809,41082848.713262804
1105,9168153.247131756
4553,31244588.08213736
3212,22574812.182605963
641,4026166.5240167114
4161,34919536.17533166
2869,26316059.955151685
2217,20997306.79209267
3927,34224588.86479091
2824,23488912.88492406
2344,24918696.93179465
899,10291613.731999658
3063,26170316.10772687
2022,18875764.31719108
1834,14474894.990533192
3123,25812269.196895137
738,658137.8813453149
3715,29559757.012567192
4147,39455664.047300324
2116,18373125.831861287
2929,24752219.332084835
4152,37211812.28544784
2221,19841476.24686713
1772,12816548.587230217
3639,30182972.53657097
3378,24618342.625964455
2035,17830836.51186085
1035,6766750.142788177
1448,15368883.83610123
3142,24605278.134686016
4441,34053888.27259637
1521,12829504.035065563
933,9560175.457389139
1903,12602004.009480475
4011,31524200.20802924
3435,28795486.91708021
4764,43127105.64860958
3833,24077852.707118675
2102,19661489.611049715
728,5673303.3067816775
4717,37252168.959313
2696,20524619.119592726
3399,27100313.24909723
610,7742451.602735983
1744,13341640.586534174
4659,43247776.04744087
3185,28351600.352877215
4301,36001916.37545861
4367,35437831.64655013
1877,19585562.611484308
2271,23176059.060274944
512,1611853.5582372667
4834,37566305.68380273
3761,32991890.619176082
1162,13106042.833332067
3592,28834978.355072193
1193,8316665.42086249
3890,32355837.87789963
1681,18878080.292237952
3518,29267102.780156426
2004,13240177.690524606
2402,20544749.68273226
4671,40716244.21368956
828,7319868.065950725
1939,20286500.43745173
4346,38365547.10655246
4667,38150723.22891094
724,6921432.058921385
3020,19634720.884450328
4214,38342680.17473649
2907,23267447.953989066
1310,10280129.782170953
3617,28286439.18041775
3790,32690092.687470287
4886,36701920.99771202
2751,20055481.654862367
3029,25074424.69490194
1423,10504460.005245395
3552,30421700.720119245
515,3350332.1619014516
4096,38553108.79312676
2903,26304372.520353213
4951,42650658.63713685
4510,35265114.738536075
3146,33385039.023318347
1601,12490966.957177017
3475,26658569.168129653
1590,15840227.790866043
3406,28833684.398820993
2246,16512847.072276466
4809,46059541.48626574
2220,21686798.494578514
948,8596015.903803816
3512,36299330.39324978
4004,35464340.432864755
2068,17508297.09062132
3686,37332312.93553078
3991,34904954.20042262
3046,27213735.78696111
4975,39640957.118518494
1547,13524240.45709894
1564,12279921.012407355
4321,39887207.238124356
1067,4707757.569747611
1936,20585611.299194545
3205,24007972.41390617
2983,24690236.390509464
4279,34346350.83652731
3294,25791542.54051438
2360,21949352.44440648
3836,31672432.360013574
2390,18116903.71955334
4791,39789986.59053338
1597,11687739.820000472
2138,16490673.502995733
2158,13772210.732883584
1625,12649073.019545712
763,8586613.579183603
3492,29047374.753874112
660,11725191.006919429
1756,22886452.421163917
810,6087344.811037831
726,4308046.726887135
772,10565449.639076833
4912,41301624.726097636
2422,23783622.83104492
3657,31452492.19361353
2838,23120926.459972676
2101,17241944.855343662
4218,36042330.33509815
2922,23742658.312855422
2425,24058503.72959361
1066,5620988.281496413
3415,31962430.90818329
751,1387797.7562518902
2854,24267306.859083667
4001,32014871.808129355
2811,18938932.889046457
2615,15739941.749963788
2102,14523455.989684494
3770,31297052.97968102
1013,7297447.613660845
941,5405153.296486465
500,9056843.248767156
1402,8519445.966214314
1720,16797351.99464834
2821,20901008.974853385
1355,8471582.200524315
1517,11324484.119231327
2720,24619748.141612336
4004,28917602.73020576
695,7422365.781520104
1832,12773720.006985841
2017,14793699.389261845
3197,27777924.767123196
4954,47152448.48983343
3607,27122949.030037202
1557,15615641.750971004
3205,25701862.86830112
2563,20079769.635609612
3292,30550128.02925046
920,5829431.56742033
3314,24049660.319615737
3340,29100527.38565726
1531,18032351.389460243
1991,19177984.115873456
2385,15858947.8577904
1009,7226000.868093247
2359,22810794.724730425
2358,24607330.6537258
1413,12990133.975823265
2565,19782482.39767662
3466,33666056.51810586
4337,35472219.24453449
2096,15950574.277536917
4942,38211202.3854749
1555,9854944.959033435
1523,21684741.288369797
3704,34894873.59638177
1075,7631120.051849167
698,11779477.78016575
1865,17519906.520209454
2498,22406324.003957443
1516,10974248.909651913
4118,32401618.46556216
525,5072727.896250278
2058,11567353.016679632
4224,33331539.56980279
3958,32677468.89370028
3856,35776556.71940171
2867,22086357.361794285
970,11196414.33334342
2967,18554518.539786495
1385,15581090.526418205
1375,9298959.098664707
1441,12918818.90722428
3541,30547029.357537657
1071,10198538.672067579
4649,37871660.7240381
1104,6107451.143880131
4920,37691377.24513152
4029,36221295.82966481
4860,38087867.62361976
881,7738113.219909524
1736,10411741.228728253
2880,26615720.084574778
4279,31273550.87957973
2605,24587888.42580632
2017,13947864.718069693
2033,20307524.090983324
3794,31382578.745918978
3940,30843727.81065873
3989,37713205.26634437
4445,36353435.0215453
1370,10874563.120232062
2650,24927353.78279403
3732,26414628.66544001
3731,23266503.18795022
4266,38601939.92091063
3707,28147093.764043905
4993,43537867.276159495
4987,41034487.115334064
4326,32116031.607617564
2112,19717847.25902259
1577,12385489.429306768
1800,12167978.991080465
2658,19110110.883409742
2771,17969483.737484816
3029,26441074.646548215
3760,28273797.766664423
863,7799833.616885435
1345,11214832.516462881
3532,26431329.956460986
1827,11047300.857583538
3662,37897132.487390384
891,7982402.422065254
3755,36510148.85828089
2559,24966810.35118037
3737,29932504.095528774
2546,21910893.912019428
4741,39383747.345901445
1805,20972602.06679732
3394,30641501.07493024
2532,18834181.761921186
1264,12166856.509664174
998,11396943.02426076
3868,28418042.853284776
3444,30034448.034416053
4304,39468466.86861536
4713,36131582.04512456
4960,38522044.29724647
635,9561417.516042018
1600,12737291.061280522
2371,17021974.759742703
4533,39910819.12910223
4613,39634562.71017752
4512,37379181.72248823
704,10005747.88534611
2871,27554905.729583666
1061,9239531.27353166
3814,37434979.16265811
4460,41430169.86028099
3026,19255104.650328174
2711,19597647.729700457
2871,17202124.541073285
3181,25473855.015825737
3306,23814345.40509981
4269,32709044.803780977
2755,26311704.440348618
4910,35015512.82079476
1400,12589207.223092439
2250,19371029.32744124
3795,31112832.137343567
3659,30664336.045939323
1952,9919154.868752716
1743,12515336.452606924
2822,28205002.59577217
2170,14769386.743470958
2527,26215832.4406926
2268,14923532.76466478
4163,29722878.102763034
2802,20560663.54820771
1669,17739248.904860757
2932,22817637.510751866
886,9124220.965317428
2930,24660910.766051613
3848,31620613.45180904
1905,20062354.27782272
623,8298553.822961116
4497,33547290.40851287
3952,31789287.649225008
4396,41398319.4600925
2124,18950685.367503807
1681,9924462.107726041
1227,6504883.292869629
4384,38742435.92569867
4170,36467311.95152819
1641,11363903.274588006
2875,26242890.53692304
4531,42046176.41015775
858,12237576.518981803
4242,39748834.110467374
3344,29418466.325188413
2711,22155020.542610336
1472,11568559.758599492
860,7827839.33416147
3132,23427930.086629402
3690,29442103.82644291
2124,21817359.244892802
4428,31596786.97468752
2256,14425990.822925745
740,9411591.813255286
1475,11749481.225949576
4818,33767070.926325
2813,23319997.53097868
1805,14827635.245559178
1287,10002746.570525998
2928,26481118.079444453
1055,5440413.2936252095
2609,21910956.244578782
3149,25559082.51616269
2059,17585475.683735114
4735,33683441.52558984
1863,14336053.335579975
4459,36731307.57311168
1089,11335478.90889369
2249,24531189.516237497
1040,11737845.166217063
2922,25759465.601900246
790,11134424.376841132
2590,20808532.660370298
4435,41141784.49090457
4458,40021818.370186344
4359,34534366.62807261
1755,20811865.52719987
507,6396805.944720035
2157,24834906.928185213
4928,41333546.76284992
1756,13362210.421468092
4450,34297390.06993978
1539,12244769.635801183
2616,20214115.173911
1184,14286165.670876082
4518,37057077.26634925
2297,14533931.982312772
2324,20231012.947615065
4034,33648539.12933086
562,4090177.1364929676
760,7882776.065952812
4071,33435671.70061331
3692,32437296.102129698
1988,18628936.81604966
1630,15134708.569197215
4775,35303432.28868981
854,14189050.184426934
3274,22524042.890003067
1088,9317872.46955473
1104,6548699.945953592
2728,24013014.48498038
673,6799217.174421925
853,7317701.746139374
3790,35873318.351813555
933,11789487.75153135
3452,27634653.97072541
758,9476403.925748762
1367,16630040.773515362
3106,29152035.11862889
4145,33751344.243597485
1095,4989097.29571145
893,9117943.71475958
4931,42453831.00618197
2610,19571149.299149435
4364,35979635.80117413
4639,37863336.573701926
2700,26763131.90741573
4497,42537448.52677027
4353,39349643.410902105
